league,season,team,player,nation,pos,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,expected_npxg/sh,expected_g-xg,expected_np:g-xg
ENG-Premier League,2425,Liverpool,Alexis Mac Allister,ARG,MF,25.0,1998.0,35,30,2599,28.9,5,5,10,5,0,0,6,0,2.8,2.8,4.7,7.5,36,177,80,0.17,0.17,0.35,0.17,0.35,0.1,0.16,0.26,0.1,0.26,148,19,34,35.8,1524,1403,116,35,6,3,86,9,71,1860,56,284,960,637,60,1860,42,16,38.1,21,50.0,914,3773,2009,43,5,31,22,1227,0.07,2.2,2.2
ENG-Premier League,2425,Liverpool,Alisson,BRA,GK,31.0,1992.0,28,28,2508,27.9,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,47,7,0,100.0,959,836,121,41,1,1,0,0,0,1011,742,991,20,0,0,1011,1,1,100.0,0,0.0,657,2609,1586,0,0,1,0,618,,0.0,0.0
ENG-Premier League,2425,Liverpool,Andrew Robertson,SCO,DF,30.0,1994.0,33,29,2482,27.6,0,1,1,0,0,0,3,1,1.2,1.2,4.6,5.8,64,176,108,0.0,0.04,0.04,0.0,0.04,0.04,0.17,0.21,0.04,0.21,105,7,14,33.3,1885,1579,300,50,4,6,147,191,59,2084,92,539,940,620,53,2084,18,7,38.9,10,55.6,1107,4941,2848,52,6,25,13,1399,0.08,-1.2,-1.2
ENG-Premier League,2425,Liverpool,Caoimhín Kelleher,IRL,GK,25.0,1998.0,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,100.0,382,344,38,20,0,0,0,0,0,398,286,396,2,0,0,398,1,1,100.0,0,0.0,290,1131,616,0,0,1,0,275,,0.0,0.0
ENG-Premier League,2425,Liverpool,Cody Gakpo,NED,FW,25.0,1999.0,35,23,1935,21.5,10,4,14,10,0,0,5,0,7.1,7.1,4.4,11.5,59,52,278,0.47,0.19,0.65,0.47,0.65,0.33,0.2,0.53,0.33,0.53,77,17,26,39.5,634,616,16,4,3,4,74,11,1,888,28,91,258,557,110,888,61,31,50.8,21,34.4,605,4320,2208,34,28,45,24,677,0.12,2.9,2.9
ENG-Premier League,2425,Liverpool,Conor Bradley,NIR,DF,21.0,2003.0,19,7,754,8.4,0,2,2,0,0,0,4,0,0.7,0.7,1.4,2.1,35,33,39,0.0,0.24,0.24,0.0,0.24,0.08,0.17,0.25,0.08,0.25,51,11,7,61.1,544,471,71,13,0,2,7,58,0,663,32,197,299,178,43,663,25,10,40.0,12,48.0,369,2332,1356,22,9,13,5,411,0.07,-0.7,-0.7
ENG-Premier League,2425,Liverpool,Curtis Jones,ENG,"MF,DF",23.0,2001.0,33,19,1712,19.0,3,3,6,3,0,0,3,1,4.3,4.3,1.1,5.4,30,117,79,0.16,0.16,0.32,0.16,0.32,0.23,0.06,0.29,0.23,0.29,97,14,13,51.9,1097,1037,58,11,2,2,8,28,1,1288,41,220,683,393,58,1288,22,12,54.5,8,36.4,789,3889,1892,23,8,26,36,967,0.13,-1.3,-1.3
ENG-Premier League,2425,Liverpool,Darwin Núñez,URU,FW,25.0,1999.0,30,8,1133,12.6,5,2,7,5,0,0,8,0,5.8,5.8,1.3,7.1,23,27,78,0.4,0.16,0.56,0.4,0.56,0.46,0.1,0.57,0.46,0.57,41,20,33,37.7,230,225,4,0,1,6,3,2,0,366,10,45,122,210,74,366,23,8,34.8,14,60.9,201,1063,568,19,12,24,21,248,0.17,-0.8,-0.8
ENG-Premier League,2425,Liverpool,Diogo Jota,POR,FW,27.0,1996.0,26,14,1196,13.3,6,3,9,6,0,0,2,0,7.9,7.9,1.8,9.8,37,34,88,0.45,0.23,0.68,0.45,0.68,0.6,0.14,0.74,0.6,0.74,41,22,32,40.7,310,305,3,0,1,2,8,1,0,485,6,35,198,259,97,485,33,11,33.3,20,60.6,263,1500,796,23,21,40,22,333,0.16,-1.9,-1.9
ENG-Premier League,2425,Liverpool,Dominik Szoboszlai,HUN,MF,23.0,2000.0,36,29,2491,27.7,6,6,12,6,0,0,6,0,7.3,7.3,7.4,14.7,72,131,127,0.22,0.22,0.43,0.22,0.43,0.27,0.27,0.53,0.27,0.53,133,19,23,45.2,1322,1202,118,21,5,14,41,36,17,1584,32,220,761,626,104,1584,41,21,51.2,17,41.5,805,4223,2372,49,18,37,23,1073,0.11,-1.3,-1.3
